feature,coef
physically,-0.06091722434704605
free expression,-0.06091547632879601
childhood friend,-0.06089640618610789
previously,-0.06086823473907579
aunt uncle,-0.06084982659157737
espionage,-0.06083799917741182
washington,-0.06077181088249269
sor applicant say,-0.060770076973147624
say applicant use,-0.06074231194927502
2015 applicant,-0.0607279442643391
india brother,-0.06070536496998826
weekly telephone contact,-0.06061730675494125
return country,-0.060588073668821296
somalia applicant,-0.06056555188871464
december 2012,-0.06054863844897457
current condition country,-0.060512495514986324
applicant dual citizen,-0.06047151811579577
iraqi security force,-0.06045757050029686
2019 applicant earn,-0.06044315053138454
applicant unemploy,-0.06042724714391001
approximately 500,-0.06042199263277462
apartment mother,-0.0603881550637091
state tr,-0.06038416123338948
case decide,-0.060369265103135554
143,-0.06029110840637032
sor response sor,-0.06025636018651181
russian citizen applicant,-0.06022941384047452
harsh,-0.06022592472138599
child attend,-0.06019998033612587
applicant left iraq,-0.06018508883296433
march 2014,-0.060183504009520286
living expenses,-0.060167001846692714
retaliation,-0.060119239558547484
citizen somalia,-0.06010118027234855
stepchildren,-0.060084347815529036
forth government,-0.06007909112714877
set forth government,-0.06007909112714877
medium,-0.06005290017340939
iraq additionally,-0.06001860220871221
passport valid,-0.06000988548313839
iraq including,-0.060004875276329056
expenses applicant,-0.05999903835266464
renew,-0.05993151989190158
contain government publication,-0.05991326026853202
immediate family aware,-0.05984414213112461
education applicant,-0.05977712950513038
waiver,-0.05977417996460682
department counsel request,-0.05977269507378458
counsel request,-0.05977269507378458
47 applicant,-0.05970544719692086
translator linguist,-0.059704382852966885
subject interview applicant,-0.05969221605422647
certify accurate,-0.05967209220490502
applicant live afghanistan,-0.05961884148270039
enter,-0.05960732468447097
warning,-0.05959331992329685
cairo,-0.05955895315741871
insurance company,-0.059494393926523566
november 2020,-0.05947451013803485
exhibit applicant mother,-0.05935691341456764
left iraq,-0.0593513125632602
march 2005,-0.059327322673921844
text,-0.059310333776511986
police,-0.05928687676447484
trip china,-0.059274018463813465
applicant relate,-0.05924060920682356
applicant brother citizen,-0.059220359840229206
admissions,-0.05917945908489755
2018 december,-0.05917767896167638
46 47 applicant,-0.05915382019617403
ex wife,-0.059132239929383254
bachelor degree university,-0.059107931762169615
tr 40 applicant,-0.05908905666498523
iii,-0.059036246371018085
fail file,-0.05903077731027645
linguist interpreter,-0.05898268303698312
serve chinese,-0.05897340171522143
arbitrary unlawful,-0.05890657555186904
taipei,-0.05885796662617778
hearing applicant testify,-0.058840182072777705
work university,-0.058792371899268545
interview applicant admit,-0.05872532277159083
destroy,-0.05869317404282458
outline item,-0.058676478730324416
living expenses applicant,-0.05867380786669165
release,-0.05864308610480416
use cyber,-0.05861121708403104
applicant dual,-0.058547242944957
indirectly,-0.05852356349175672
age 22,-0.05846011045038985
brother afghanistan,-0.05843645582218042
academy,-0.058368052414896336
threaten prison conditions,-0.058325519200200994
dod security clearance,-0.058318883663547344
married,-0.05828576546477974
accounts applicant,-0.058281689446859186
citizen november,-0.05824598617731255
iranian passport,-0.058160259009213094
residency,-0.058142082091287725
maintain contact friend,-0.05813396143725104
form item applicant,-0.05812353162812603
government include information,-0.05808541837478806
stay,-0.058051850132819625
vacation,-0.0580298578608065
employ iraqi,-0.05797955877982483
human right record,-0.05797274377188198
right record,-0.05797274377188198
islamic,-0.05796464360967659
think,-0.057921546170315766
opm investigator,-0.057916855088747006
messages,-0.0578845017483913
text messages,-0.0578845017483913
insurgent attacks,-0.05784204529238374
complete certify,-0.05782147559674825
applicant complete certify,-0.05782147559674825
conduct attack,-0.057816238222988266
tourist locations,-0.05779926972871902
intend pay debt,-0.05777326473728187
vary,-0.05775955396012368
temporarily,-0.057725561287414934
estimate applicant,-0.05772533091525722
applicant estimate applicant,-0.05772533091525722
prc government,-0.05768949856833696
item february,-0.05767306520142794
living applicant,-0.057624429918982034
disappearances,-0.057573045526794334
away year,-0.05756077168715132
pass away year,-0.05756077168715132
including following,-0.05742568794299017
agents,-0.05742243451031454
communicate parent weekly,-0.05742169500076452
delinquent account,-0.05738568640402611
complete certify accurate,-0.057378506367285004
evidence concern,-0.05735937583767261
hearing exhibit,-0.05734183852852318
challenge fuel sectarian,-0.05733676784510283
fuel sectarian,-0.05733676784510283
kidnapping violence high,-0.05733676784510283
face challenge fuel,-0.05733676784510283
violence high,-0.05733676784510283
numerous terrorist group,-0.05733676784510283
challenge fuel,-0.05733676784510283
july 2016,-0.05729928613773477
july 2015,-0.0572616450256218
fail file federal,-0.05724683453969246
record contain,-0.0572447038882657
states applicant testify,-0.05723199992034418
retaliatory,-0.057202161418749946
contractor years,-0.057154181445908364
time item,-0.057153862315588076
obtain dod,-0.05714164074429452
obtain dod security,-0.05714164074429452
affiliate iraqi,-0.05706109028972159
applicant return unite,-0.05703236547523944
outline,-0.05701202386579593
february 2020,-0.05700770401573245
citizen iraq high,-0.05700739202703972
august 2010,-0.05697399278513868
iraq 2017 applicant,-0.05696998756308592
prosecute,-0.056941454591108685
tr 64,-0.05692110240601124
provide money,-0.056884508702743114
employment offer,-0.05687284785021374
december 2015,-0.056828252234810826
agreements,-0.05681615639671117
continuing,-0.056794030652128416
104 applicant,-0.0567289020632332
applicant spouse child,-0.056724829923153655
power,-0.05666349486962884
know woman,-0.05664970757118767
111 applicant,-0.056648258638560094
sponsor,-0.05663969624585716
cruel inhuman,-0.056627804481169865
inhuman,-0.056627804481169865
cruel inhuman degrade,-0.056627804481169865
inhuman degrade,-0.056627804481169865
inhuman degrade treatment,-0.056627804481169865
report time,-0.05661269943471298
applicant admit mother,-0.056608564533967363
admit mother,-0.056608564533967363
civil liberties,-0.056523922282699125
liberties,-0.056523922282699125
plot,-0.05651675107576683
june 2003,-0.05649722786388356
26 28 applicant,-0.05645695144617287
marry native born,-0.05644246827569998
march 2017,-0.056424909372236876
risk kidnapping,-0.05641653970798303
prison conditions arbitrary,-0.05641616933060014
applicant loyal unite,-0.056407832200027
significant human right,-0.05640575614674797
saudi arabia,-0.056391292482802675
arabia,-0.056391292482802675
bahrain,-0.05638936784706597
plant,-0.05638636228555835
provide information,-0.056289581102846833
sor response,-0.05628494286734464
core military,-0.056281611583173755
nephews,-0.056260649550444436
secretary,-0.05623362072132428
2010 2015 applicant,-0.05616872869270997
march 2015,-0.056143787106571356
state sponsor terrorism,-0.05612830174592717
case cruel,-0.05610104696611522
pakistan tr,-0.05609387113926496
arab emirate,-0.05608904213966703
harsh life,-0.05608525281850298
harsh life threaten,-0.05608525281850298
satisfactorily,-0.05603965870638521
applicant work teacher,-0.05602237664144387
october 2017,-0.05601918860505861
2016 tr,-0.05597615301331048
likely face,-0.055964578054609346
likely face lengthy,-0.055964578054609346
political turmoil conflict,-0.055964578054609346
turmoil conflict,-0.055964578054609346
lengthy period political,-0.055964578054609346
period political turmoil,-0.055964578054609346
lengthy period,-0.055964578054609346
face lengthy,-0.055964578054609346
iraq likely face,-0.055964578054609346
iraq likely,-0.055964578054609346
face lengthy period,-0.055964578054609346
department,-0.05596269710416199
make following,-0.055948160508948984
send approximately,-0.05592326964353977
newspaper,-0.055882479837339065
applicant intend,-0.05583616531248226
spouse home,-0.0558182270260798
applicant meet,-0.05580090296682782
purchase,-0.05575496964574381
response applicant admit,-0.05575305771343132
1997,-0.05574609870695835
portion,-0.05571368262116479
sister housewife,-0.055688340076722985
numerous criminal,-0.05566523482172278
numerous criminal case,-0.05566523482172278
unpay,-0.05564895922107912
information department,-0.0555845808419131
censorship,-0.05557693483166709
60 000,-0.055539553859511016
wire money,-0.055501007115538376
violence threat,-0.05548408226976728
violence threat violence,-0.05548408226976728
applicant testify family,-0.05547984746439706
1947,-0.05544458689439128
applicant meet chinese,-0.05544224959926501
meet chinese,-0.05544224959926501
territory,-0.05543870173210788
mother applicant need,-0.055416813112943324
train program,-0.05540463612422219
account pakistan,-0.05536757342136995
old applicant earn,-0.05523850378967902
page 14 applicant,-0.055223527724229005
terrorist attack little,-0.05519774137222049
arm conflict,-0.05518196072824493
support father,-0.055168617101731036
infrastructure,-0.05514095768883909
entry unite state,-0.055130711366447524
offer work,-0.0551196201129827
communicate parent,-0.055083176367354936
applicant testify father,-0.05507222037854541
screening,-0.05506069767273107
expression media,-0.05493397142262929
complex,-0.054915427304663686
chinese national,-0.054885277828020836
applicant open,-0.054823260598532673
appoint,-0.054816670433797385
unaware,-0.05481273800119043
page line 15,-0.05481077496149777
line 15,-0.05481077496149777
translator military,-0.05478169229596791
facilities arbitrary,-0.05477980497065723
facilities arbitrary arrest,-0.05477980497065723
notice fact contain,-0.054767449744496814
fact contain government,-0.054767449744496814
fact contain,-0.054767449744496814
apartment applicant,-0.05469969490277626
designate,-0.0546986727969294
fundamental,-0.05469446312404924
2019 security,-0.054693910071315834
worry,-0.05466634150925937
republic iraq,-0.05466383864594395
visit friend,-0.05465896361646071
group regularly,-0.05463555757480002
group regularly attack,-0.05463555757480002
undermine,-0.05460170965433089
2018 january 2019,-0.05459788454964087
federal republic iraq,-0.05457729606759669
threaten prison,-0.05454510257422921
life threaten prison,-0.05454510257422921
investigator applicant say,-0.054521085069049
little warning target,-0.0545203688885509
warning target,-0.0545203688885509
unite states item,-0.05449541288221707
states item,-0.05449541288221707
2018 answer sor,-0.05448865642967279
weekly monthly,-0.05446843497337429
bank account unite,-0.054462032975393135
period applicant,-0.054461113563783387
37 46,-0.054457358675164116
applicant self employ,-0.05438426872077531
groups,-0.05437993222676821
investigation,-0.05437831928363194
500 month,-0.054373152170999035
coming unite,-0.05432665715759119
attack little warning,-0.05429637065367704
means,-0.054276884273873095
foreign policy,-0.05426122050855963
send 000,-0.054257013259221366
foreign terrorist organization,-0.05424679314207136
human rights,-0.05424601044878396
106,-0.05424300320779917
death,-0.05420977938554035
pkk,-0.054176331116218286
2017 counterintelligence,-0.05417061528924954
contractor support,-0.05416506777269936
48 applicant,-0.054144858796607145
1975,-0.05408008812058674
pakistan border,-0.054070926780605634
hostile,-0.05406410385281599
meet person,-0.0540475414898344
foreign government military,-0.05404588520731168
applicant spouse home,-0.054041032369947235
produce,-0.05398913289975107
afghanistan item,-0.05397402436421524
document including limit,-0.05396472505927111
force disappearances torture,-0.05395345132418178
force disappearances,-0.05395345132418178
usaid,-0.05391015513797374
applicant communicate sister,-0.053848302712646866
ill,-0.05383470913202725
23 000,-0.05382289913968126
34 brother,-0.05379170967846137
meet financial,-0.05379033836630482
citizen applicant child,-0.05374360539403414
dod security,-0.05373602957969352
aware applicant,-0.05369392606078966
allegation contain,-0.05363157493005747
admit allegation contain,-0.05363157493005747
allegation contain sor,-0.05363157493005747
contain sor,-0.05363157493005747
assist citizen,-0.05355330739192579
concern state,-0.05354461735581669
graduate high,-0.05351468386866617
graduate high school,-0.05351468386866617
brother citizen resident,-0.05351455071252353
official government,-0.05350536466422879
hostage taking,-0.05349381097772577
