feature,coef
2017 august,-0.007366939306662479
2017 august 2017,-0.007366939306662479
terminate company applicant,-0.007366939306662479
applicant terminate late,-0.007366939306662479
2019 48,-0.007366939306662479
applicant report employment,-0.007366939306662479
orally,-0.007366939306662479
july 2018 sign,-0.007366939306662479
adopt applicant,-0.007366939306662479
adopt applicant truth,-0.007366939306662479
terminate company october,-0.007366939306662479
applicant state foreign,-0.007366939306662479
questionnaire applicant,-0.007366939306662479
ge applicant answere,-0.007366939306662479
assigned investigation conduct,-0.007366939306662479
doha interrogatories response,-0.007366939306662479
degree applicant single,-0.007366939306662479
attorney adopt,-0.007366939306662479
attorney adopt applicant,-0.007366939306662479
report employment,-0.007366939306662479
report employment company,-0.007366939306662479
2018 copy,-0.007366939306662479
downsized ge applicant,-0.007366939306662479
153,-0.007366939306662479
153 applicant,-0.007366939306662479
question military,-0.007366939306662479
2018 copy september,-0.007366939306662479
31 64,-0.007366939306662479
add updated tr,-0.007366939306662479
111 132 153,-0.007366939306662479
111 149,-0.007366939306662479
111 149 156,-0.007366939306662479
left foreign,-0.007366939306662479
left foreign country,-0.007366939306662479
applicant completely forthcoming,-0.007366939306662479
copy roi,-0.007366939306662479
response stated,-0.007366939306662479
response stated regarde,-0.007366939306662479
remember submit second,-0.007366939306662479
remember writing,-0.007366939306662479
investigation completed base,-0.007366939306662479
terminate company late,-0.007366939306662479
orally writing,-0.007366939306662479
orally writing supervisory,-0.007366939306662479
investigation conduct result,-0.007366939306662479
questionnaire september,-0.007366939306662479
questionnaire september 2017,-0.007366939306662479
153 applicant response,-0.007366939306662479
information malicious,-0.007366939306662479
information malicious intent,-0.007366939306662479
leave job position,-0.007366939306662479
add updated,-0.007366939306662479
applicant complete questionnaire,-0.007366939306662479
stated regarde caf,-0.007366939306662479
position terminated ge,-0.007366939306662479
position company,-0.007366939306662479
applicant volunteer community,-0.007366939306662479
transcript tr 23,-0.007366939306662479
praise moral,-0.007366939306662479
applicant report underlie,-0.007366939306662479
investigation date 2013,-0.007366939306662479
investigation july,-0.007366939306662479
ge applicant response,-0.007366939306662479
applicant job application,-0.007366939306662479
remember submit,-0.007366939306662479
2018 dod,-0.007366939306662479
2018 dod caf,-0.007366939306662479
copy september 2017,-0.007366939306662479
honesty,-0.007366939306662479
provide evidence case,-0.007366939306662479
praise moral character,-0.007366939306662479
applicant asserted corroborate,-0.007366939306662479
applicant aske complete,-0.007366939306662479
applicant reason lie,-0.007366939306662479
credential log,-0.007366939306662479
applicant know questionnaire,-0.007366939306662479
members applicant,-0.007366939306662479
foreign military member,-0.007366939306662479
foreign military members,-0.007366939306662479
foreign military supervisors,-0.007366939306662479
response date 2019,-0.007366939306662479
end november,-0.007366939306662479
end november 2017,-0.007366939306662479
difficulty transfer,-0.007366939306662479
difficulty transfer clearance,-0.007366939306662479
foreign national tr,-0.007366939306662479
foreign personnel lax,-0.007366939306662479
company company applicant,-0.007366939306662479
graduate degree,-0.007366939306662479
graduate degree applicant,-0.007366939306662479
room foreign,-0.007366939306662479
room foreign military,-0.007366939306662479
additional credit,-0.007366939306662479
additional credit post,-0.007366939306662479
obtained interview,-0.007366939306662479
honesty patriotism,-0.007366939306662479
honesty patriotism professionalism,-0.007366939306662479
company tr 90,-0.007366939306662479
applicant volunteer,-0.007366939306662479
copy dod consolidate,-0.007366939306662479
state applicant panick,-0.007366939306662479
obtained interview summarize,-0.007366939306662479
obtained,-0.007366939306662479
september 2017 template,-0.007366939306662479
copy roi doha,-0.007366939306662479
position company downsized,-0.007366939306662479
troubleshoot applicant state,-0.007366939306662479
trust applicant state,-0.007366939306662479
copy dod,-0.007366939306662479
lax security,-0.007366939306662479
lax security applicant,-0.007366939306662479
complete 86,-0.007366939306662479
complete 86 applicant,-0.007366939306662479
members applicant fear,-0.007366939306662479
memory reason,-0.007366939306662479
memory reason lie,-0.007366939306662479
credential log applicant,-0.007366939306662479
credential member,-0.007366939306662479
credential member foreign,-0.007366939306662479
national tr,-0.007366939306662479
national tr 85,-0.007366939306662479
rule log use,-0.007366939306662479
following description,-0.007366939306662479
following description logged,-0.007366939306662479
101 applicant response,-0.007366939306662479
malicious intent,-0.007366939306662479
malicious intent tr,-0.007366939306662479
background investigation july,-0.007366939306662479
ethic reliability judgment,-0.007366939306662479
questionnaire report,-0.007366939306662479
questionnaire report position,-0.007366939306662479
allegation applicant submit,-0.007366939306662479
trustworthiness responsibility work,-0.007366939306662479
investigator applicant completely,-0.007366939306662479
investigation july 2018,-0.007366939306662479
second 86,-0.007366939306662479
second 86 applicant,-0.007366939306662479
troubleshoot applicant,-0.007366939306662479
investigation roi applicant,-0.007366939306662479
investigation roi,-0.007366939306662479
trustworthiness responsibility,-0.007366939306662479
project ally,-0.007366939306662479
project ally nation,-0.007366939306662479
caf adjudicative,-0.007366939306662479
employer tr 64,-0.007366939306662479
record april,-0.007366939306662479
lax,-0.007366939306662479
honorably serve active,-0.007366939306662479
assigned,-0.007366939306662479
assigned investigation,-0.007366939306662479
reliability judgment integrity,-0.007366939306662479
september 2017 following,-0.007366939306662479
summarize report,-0.007366939306662479
applicant voluntarily inform,-0.007366939306662479
2017 following description,-0.007366939306662479
aske complete,-0.007366939306662479
applicant hold extend,-0.007366939306662479
work overseas engineer,-0.007366939306662479
position terminated,-0.007366939306662479
rule log,-0.007366939306662479
roi doha,-0.007366939306662479
roi doha interrogatory,-0.007366939306662479
stated regarde,-0.007366939306662479
credit post,-0.007366939306662479
credit post graduate,-0.007366939306662479
following response date,-0.007366939306662479
adjudicative,-0.007366939306662479
adjudicative record,-0.007366939306662479
information applicant recommend,-0.007366939306662479
156 applicant,-0.007366939306662479
investigator applicant terminate,-0.007366939306662479
adjudicative record april,-0.007366939306662479
132 153 applicant,-0.007366939306662479
submit second,-0.007366939306662479
submit second 86,-0.007366939306662479
submit september,-0.007366939306662479
submit september 2017,-0.007366939306662479
deny intentionally provide,-0.007366939306662479
aware applicant terminate,-0.007366939306662479
extend period,-0.007366939306662479
extend period applicant,-0.007366939306662479
personnel employer,-0.007366939306662479
personnel use troubleshoot,-0.007366939306662479
73 86 87,-0.007366939306662479
june 21,-0.007366939306662479
2017 following,-0.007366939306662479
late tell,-0.007366939306662479
late tell truth,-0.007366939306662479
applicant praise moral,-0.007366939306662479
2018 investigation,-0.007366939306662479
2018 investigation completed,-0.007366939306662479
template add updated,-0.007366939306662479
applicant submit september,-0.007366939306662479
tell supervisor position,-0.007366939306662479
tell supervisor truth,-0.007366939306662479
ethic reliability,-0.007366939306662479
investigator employer,-0.007366939306662479
investigator employer tr,-0.007366939306662479
156 applicant response,-0.007366939306662479
158,-0.007366939306662479
158 applicant,-0.007366939306662479
158 applicant response,-0.007366939306662479
following response,-0.007366939306662479
2017 difficulty,-0.007366939306662479
company downsized,-0.007366939306662479
company downsized applicant,-0.007366939306662479
company different,-0.007366939306662479
april 30,-0.007366939306662479
april 30 2018,-0.007366939306662479
company employment section,-0.007366939306662479
company end november,-0.007366939306662479
complete questionnaire,-0.007366939306662479
complete questionnaire september,-0.007366939306662479
late forthcoming,-0.007366939306662479
late forthcoming interview,-0.007366939306662479
adjudication facility,-0.007366939306662479
adjudication facility caf,-0.007366939306662479
october 2017 august,-0.007366939306662479
sor applicant question,-0.007366939306662479
report position,-0.007366939306662479
report position downsized,-0.007366939306662479
report investigation roi,-0.007366939306662479
caf adjudicative record,-0.007366939306662479
caf allegation,-0.007366939306662479
record april 30,-0.007366939306662479
voluntarily inform,-0.007366939306662479
voluntarily inform investigator,-0.007366939306662479
forthcoming incident late,-0.007366939306662479
forthcoming interview,-0.007366939306662479
freedom applicant state,-0.007366939306662479
completely forthcoming,-0.007366939306662479
completely forthcoming tr,-0.007366939306662479
completed base,-0.007366939306662479
completed base investigation,-0.007366939306662479
73 85 88,-0.007366939306662479
