feature,coef
omit fail disclose,-0.021741573839143925
applicant deliberately omit,-0.021741573839143925
abuse child,-0.021730484178387466
intercourse applicant,-0.021727475111496506
2008 applicant,-0.02172487908717167
finding fact,-0.02169319650830644
fact applicant year,-0.021666710739025586
counseling tr,-0.02166103629848729
lab,-0.021654682698767073
doing,-0.021639517525099117
sexual behavior note,-0.021626293809717468
security violation national,-0.021626293809717468
security violation,-0.021626293809717468
security agency nsa,-0.021626293809717468
security agency,-0.021626293809717468
behavior note,-0.021626293809717468
temporary duty navy,-0.021626293809717468
timely report,-0.021626293809717468
applicant blame,-0.021626293809717468
note subparagraph,-0.021626293809717468
blame misconduct,-0.021626293809717468
misconduct undiagnosed add,-0.021626293809717468
note subparagraph applicant,-0.021626293809717468
agency nsa,-0.021626293809717468
applicant falsify material,-0.021626293809717468
nsa,-0.021626293809717468
2019 applicant falsify,-0.021626293809717468
fail timely report,-0.021626293809717468
process interview,-0.021626293809717468
misconduct undiagnosed,-0.021626293809717468
timely report security,-0.021626293809717468
behavior note subparagraph,-0.021626293809717468
admit august,-0.021626293809717468
add anxiety,-0.021626293809717468
security process,-0.021626293809717468
falsify material,-0.021626293809717468
falsify material fact,-0.021626293809717468
applicant admit august,-0.021626293809717468
admit march,-0.021626293809717468
nsa security applicant,-0.021626293809717468
process interview applicant,-0.021626293809717468
interview applicant fail,-0.021626293809717468
nsa security,-0.021626293809717468
violation national security,-0.021626293809717468
report sexual behavior,-0.021626293809717468
fact security,-0.021626293809717468
report security violation,-0.021626293809717468
fail report sexual,-0.021626293809717468
fact security process,-0.021626293809717468
applicant admit march,-0.021626293809717468
blame misconduct undiagnosed,-0.021626293809717468
national security agency,-0.021626293809717468
undiagnosed add,-0.021626293809717468
undiagnosed add anxiety,-0.021626293809717468
applicant blame misconduct,-0.021626293809717468
agency nsa security,-0.021626293809717468
subparagraph applicant blame,-0.021626293809717468
material fact security,-0.021626293809717468
security process interview,-0.021626293809717468
violation national,-0.021626293809717468
apply,-0.021614581053797037
mitigate,-0.021611356068634995
reinstate,-0.021600551060398626
clearance,-0.02159173663947877
forth,-0.021523861850495048
26 applicant,-0.021511859138388687
applicant vary,-0.021507780660268087
administrator,-0.021504742029864084
ge september,-0.021503934023287083
timely file,-0.021502392960274588
applicant unsure,-0.021500671313738774
unsure,-0.021500671313738774
evaluations,-0.021489276019178365
applicant credibility,-0.021481956721612027
confidential,-0.021480635528214144
computer equipment,-0.021480635528214144
sentence month,-0.021457860876315554
step program,-0.021446202658692667
12 step program,-0.021446202658692667
diagnosis prognosis,-0.02144394789880859
prohibit use,-0.021437721394076296
interview agency,-0.021437543806808155
1988,-0.02143518728451246
2015 2016,-0.021427181035171782
applicant multiple occasion,-0.021399634572194716
choose engage,-0.021399634572194716
misconduct prohibited choose,-0.021399634572194716
misconduct prohibited,-0.021399634572194716
applicant know misconduct,-0.021399634572194716
know misconduct prohibited,-0.021399634572194716
policy statement,-0.021399634572194716
prohibited choose,-0.021399634572194716
know misconduct,-0.021399634572194716
prohibited,-0.021399634572194716
prohibited choose engage,-0.021399634572194716
forensic psychologist,-0.02137140441319525
response sor tr,-0.02137140441319525
contractor january 2018,-0.021367248844483776
engage sexual act,-0.021363086233292868
date,-0.02135852004394834
applicant decide,-0.02130663775485897
plea deal,-0.0213050606441731
perform sex act,-0.021292130178107306
perform sex,-0.021292130178107306
marriage end divorce,-0.021291666511879814
marriage end,-0.021291666511879814
meet chinese,-0.021273942920745526
state work,-0.021273942920745526
netflix,-0.021273942920745526
theme,-0.021273942920745526
meet chinese national,-0.021273942920745526
theme park,-0.021273942920745526
netflix account,-0.021273942920745526
unite state work,-0.021273942920745526
work theme park,-0.021273942920745526
work theme,-0.021273942920745526
chinese national,-0.021273942920745526
chinese national ms,-0.021273942920745526
applicant meet chinese,-0.021273942920745526
2017 applicant meet,-0.021273942920745526
1996,-0.02125622850463186
submitted,-0.021238573013543764
submitted make following,-0.021238573013543764
submitted make,-0.021238573013543764
order register,-0.02123659851505962
order register sex,-0.02123659851505962
interrogatory response,-0.02122437426154848
september 2013,-0.021202359805175226
website contain,-0.02119824547671173
stories,-0.02119824547671173
thought,-0.021192177500223
computer science,-0.02118618225351091
applicant need,-0.0211775385487877
force,-0.021160414566759055
aggravate sexual battery,-0.021147629051851986
day applicant,-0.02113656861642985
pass,-0.021133663059937573
behavior guideline criminal,-0.02111067018153351
form response applicant,-0.02110295469689796
detective applicant,-0.021081306102163057
prostitutes tr,-0.021076291825996813
security clearance revoked,-0.021070841792849113
clearance revoked,-0.021070841792849113
applicant disclose applicant,-0.021061117132687324
demonstrate,-0.02105804135541512
10,-0.021052073500180995
condom,-0.021032547431327635
hand pants,-0.021016581940903688
charge count,-0.021011634635643248
engage similar,-0.020978612617439447
applicant choose,-0.020961189020960197
prostitution legal,-0.020948531539475228
disclose applicant,-0.020934954443028498
ge 10,-0.02093428028707376
establish,-0.02093095045430751
1999,-0.02092697046106201
won,-0.020911748499212304
applicant clearance,-0.020894366959289278
applicant provide letter,-0.02087791213889493
provide letter,-0.02087791213889493
park,-0.020825593415874206
touch breasts,-0.020785498455557883
soisp,-0.020785498455557883
unable,-0.020750625317582098
rent hotel,-0.020731091750994808
applicant rent,-0.020731091750994808
stimulation penis applicant,-0.020731091750994808
agency deny,-0.020731091750994808
massages,-0.020731091750994808
2021 item,-0.020718225209273123
small,-0.020698951557875718
low risk,-0.02068010416265934
tr 53 applicant,-0.02067999288780467
sor allege guideline,-0.020661486479144692
marital counseling,-0.020636268686550056
austria,-0.020627774400853626
australia,-0.020627774400853626
drunk,-0.020613284182434164
bachelor degree computer,-0.020608897541734766
occasions,-0.020601195146119942
bathroom,-0.02058106515637142
applicant intoxicate,-0.020576365699713398
exam,-0.020538981578314627
know child,-0.02051367531334386
treatment provider,-0.020488058434373676
engage sexual misconduct,-0.020486708239125344
government exhibit applicant,-0.020486708239125344
tr pp,-0.020486708239125344
want,-0.020480337133891465
respond advertisement,-0.020474428109492293
area,-0.020452228505029296
applicant misconduct,-0.020432179466608795
attend therapy,-0.02042918494927308
accuracy,-0.020418988165007968
disclose incident,-0.020411915597911126
applicant disclose incident,-0.020411915597911126
sentence month jail,-0.020384469084364584
month jail month,-0.020384469084364584
applicant apply,-0.020360871076749693
left home,-0.020339630998867105
attorney applicant,-0.020334191618689743
recommendation,-0.0203215013904701
march 2014 applicant,-0.020309114432849423
dwi,-0.020285316286646916
couch applicant,-0.020266129904412285
allege sexual,-0.020266051759987632
september 2017 applicant,-0.020263339562164386
children service office,-0.020248760039660918
county children,-0.020248760039660918
children service,-0.020248760039660918
service office,-0.020248760039660918
county children service,-0.020248760039660918
tr 33 applicant,-0.0202092762515958
touch vagina,-0.020173712843299385
march 2016,-0.020172133361708165
complete sex offender,-0.02017187978423559
january 2009,-0.020147455661938707
prostitute sexual intercourse,-0.02013534923612875
illegal unite,-0.02013534923612875
illegal unite states,-0.02013534923612875
prostitute sexual,-0.02013534923612875
marriage applicant,-0.020129362207643994
memorandum,-0.020099018382554498
applicant communicate ms,-0.020071504550231156
communicate ms,-0.020071504550231156
conclude,-0.02007073740232061
counseling program,-0.020060948118800406
applicant concern,-0.020054445948300866
requirements,-0.020053335861600276
requirements applicant,-0.020053335861600276
documentation corroborate,-0.020032562185075885
provide documentation corroborate,-0.020032562185075885
answer delinquent,-0.020032562185075885
open account,-0.020032562185075885
conversation,-0.02003108727033269
man adult children,-0.020020541864690142
times ge,-0.020020541864690142
embarrassed,-0.020020541864690142
approximately times ge,-0.020020541864690142
applicant embarrassed,-0.020020541864690142
approximately times,-0.020020541864690142
computer view,-0.019994356893127178
september,-0.019988393418148905
applicant compliant,-0.019981372962358582
pressure,-0.019981360477709053
photograph,-0.019979461376517356
claime applicant pay,-0.019969897838985905
security concerns,-0.019957688716059893
january 26,-0.01993909639500866
provide applicant,-0.019915563058343855
exhibit exhibit,-0.019914224745013066
em report applicant,-0.019914224745013066
panties,-0.019907232184940345
applicant 13,-0.019900745780964586
applicant 13 year,-0.019900745780964586
2017 sca applicant,-0.01988380765129537
applicant continue work,-0.019874580570418212
nude,-0.01985679114341973
contact,-0.019853614586690476
percent,-0.019843791142527246
february 2015 applicant,-0.019834363719369363
employer know,-0.01982809905075307
applicant add,-0.019822905772782732
watch,-0.019821705234857486
49 applicant,-0.019800248206269012
attract,-0.019774078138426156
force member,-0.019750753094654024
air force member,-0.019750753094654024
response applicant provide,-0.019735167158897164
10 applicant disclose,-0.01973322187612279
portion illegal activities,-0.01973322187612279
portion illegal,-0.01973322187612279
hawaii tr,-0.01973322187612279
hawaii tr page,-0.01973322187612279
page 11 13,-0.01973322187612279
active duty army,-0.01973322187612279
hawaii engage sexual,-0.01973322187612279
review testimony pleadings,-0.01973322187612279
army guam,-0.01973322187612279
page 11,-0.01973322187612279
13 page 11,-0.01973322187612279
applicant meet fiancée,-0.01973322187612279
year old children,-0.01973322187612279
sexual favor,-0.01973322187612279
13 24,-0.01973322187612279
meet fiancée,-0.01973322187612279
13 24 appx,-0.01973322187612279
favor masseuse,-0.01973322187612279
24 appx,-0.01973322187612279
away tr,-0.01973322187612279
away tr page,-0.01973322187612279
line 17 applicant,-0.01973322187612279
activities come,-0.01973322187612279
review testimony,-0.01973322187612279
fiancée tr page,-0.01973322187612279
24 appx guideline,-0.01973322187612279
applicant pursue master,-0.01973322187612279
applicant cease seek,-0.01973322187612279
conduct fiancée appx,-0.01973322187612279
conduct fiancée,-0.01973322187612279
illegal sexual,-0.01973322187612279
meet fiancée tr,-0.01973322187612279
times 2010 november,-0.01973322187612279
11 13 24,-0.01973322187612279
children recently,-0.01973322187612279
activities times,-0.01973322187612279
activities come april,-0.01973322187612279
sexual activities times,-0.01973322187612279
times 2010,-0.01973322187612279
applicant commit criminal,-0.01973322187612279
november 2021 tr,-0.01973322187612279
past illegal sexual,-0.01973322187612279
past illegal,-0.01973322187612279
large portion,-0.01973322187612279
large portion illegal,-0.01973322187612279
master degree serve,-0.01973322187612279
exhibits make following,-0.01973322187612279
masseuse applicant meet,-0.01973322187612279
pass away tr,-0.01973322187612279
old children,-0.01973322187612279
old children recently,-0.01973322187612279
carolina hawaii tr,-0.01973322187612279
carolina hawaii engage,-0.01973322187612279
seek sexual favor,-0.01973322187612279
2021 tr page,-0.01973322187612279
come april 26,-0.01973322187612279
come april,-0.01973322187612279
exhibits make,-0.01973322187612279
recently engage,-0.01973322187612279
pay masseuse guam,-0.01973322187612279
admit applicant commit,-0.01973322187612279
17 applicant cease,-0.01973322187612279
duty army,-0.01973322187612279
cease seek sexual,-0.01973322187612279
cease seek,-0.01973322187612279
pleadings exhibits make,-0.01973322187612279
illegal sexual conduct,-0.01973322187612279
favor masseuse applicant,-0.01973322187612279
hawaii engage,-0.01973322187612279
conduct pay masseuse,-0.01973322187612279
masseuse guam,-0.01973322187612279
